Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
MAN,TGX 26.500 6X2 BDF MULTI Low-Liner 4500 ACC * 2018 *,47 900 EUR,Stara Łubianka,Wielkopolskie,2018,510 000 km,Diesel,12 419 cm3
MAN,TGX 26.500 6x2 BDF 4500 ACC KLIMA POSTOJOWA * 476 000 KM * 2018,49 900 EUR,Stara Łubianka,Wielkopolskie,2018,476 000 km,Diesel,12 419 cm3
Mercedes-Benz,ACTROS 1843 MP4  STANDARD,119 900 PLN,Byków,Dolnośląskie,2016,605 100 km,Diesel,10 677 cm3
MAN,TGL,34 000 PLN,Działoszyn,Łódzkie,2007,640 000 km,2007,Diesel
Scania,R 410 / Standard/ Bez EGR /,178 000 PLN,Radomsko,Łódzkie,2017,773 000 km,2017,Diesel
Volvo,FLC 42R,36 000 PLN,Wadowice,Małopolskie,1997,582 900 km,Diesel,3 900 cm3
DAF,ZWYKŁA POMPA PALIWA,21 000 PLN,Niegowa,Śląskie,1992,507 000 km,1992,Diesel
FUSO,Mitsubishi CANTER  CHŁODNIA -10*C WINDA 9 PALET AUTOMAT FUNKCJA GRZANIA ZASILANIE 230V KLIMATYZACJA AUTOMAT BLIŹNIACZE KOŁA 180KM [ Y10048 ],147 477 PLN,Wałbrzych,Dolnośląskie,2016,259 000 km,Diesel,3 000 cm3
MAN,TGM 18.290 Kontener Kabina Sypialna EURO 5,98 000 PLN,Łazy,Mazowieckie,2013,875 000 km,Diesel,6 871 cm3
DAF,XF 480 FT,231 240 PLN,Ruda Śląska,Śląskie,2018,661 882 km,2018,Diesel
Mercedes-Benz,Actros,172 500 PLN,Łódź,Łódzkie,2017,678 000 km,2017,Diesel
MAN,Tgx 18.500,39 000 EUR,Stalowa Wola,Podkarpackie,2018,500 000 km,2018,Diesel
Volvo,FM7,65 500 PLN,Pawłów,Świętokrzyskie,2000,590 000 km,2000,Diesel
MAN,TGX 18.510 / MEGA / EURO 6 / RETARDER,82 600 EUR,Radlin,Śląskie,2021,246 418 km,2021,Diesel
MAN,TGX 18.510 / MEGA / EURO 6 / RETARDER,82 600 EUR,Radlin,Śląskie,2021,242 150 km,2021,Diesel
Mercedes-Benz,Actros 1853 / 2017 / BigSpace / Retarder / NAVI / Euro6 / Stan Idealny,239 600 PLN,Medynia Głogowska,Podkarpackie,2017,687 000 km,Diesel,12 809 cm3
Irizar i4,,234 930 PLN,Sady,Wielkopolskie,2011,790 000 km,Diesel,9 186 cm3
MAN,TGX 18.480,123 000 PLN,Kobylin,Wielkopolskie,2016,463 812 km,Diesel,12 490 cm3
Mercedes-Benz,AXOR 1833,110 700 PLN,Tychy,Śląskie,2010,375 000 km,Diesel,7 201 cm3
Dźwig,,22 500 PLN,Iłża,Mazowieckie,2001,1 km,2001,Diesel
MAN,TGL 8.220 + Przejazdowa przycz.,31 900 EUR,Goleniów,Zachodniopomorskie,2017,589 000 km,2017,Diesel
Scania,S450A4X2EB,289 000 PLN,Nadarzyn,Mazowieckie,2019,707 428 km,Diesel,12 742 cm3
Volvo,FM 330 Euro 6 BURTO FIRANKA,187 000 PLN,Piotrków Trybunalski,Łódzkie,2014,564 000 km,2014,Diesel
Volvo,"FH 460 EEV, EURO 5, AUTOMAT, ADR",84 000 PLN,Niegowa,Śląskie,2011,1 382 550 km,2011,Diesel
DAF,"XF 106.460 HDS Atlas 145.2 10,8m=1260kg",265 900 PLN,Sobolew,Mazowieckie,2015,542 100 km,2015,Diesel
Mercedes-Benz,Mercedes ACTROS 3244 8x4,215 250 PLN,Jordanów,Małopolskie,2007,543 384 km,2007,Diesel
Kamaz,6540 Wywrotka,67 650 PLN,Jordanów,Małopolskie,2005,564 659 km,2005,Diesel
Scania,R 560,455 100 PLN,Jordanów,Małopolskie,2014,456 757 km,2014,Diesel
MAN,TGA 18410 Pomoc drogowa,166 050 PLN,Jordanów,Małopolskie,2001,602 384 km,2001,Diesel
Iveco,70c 72c żuraw nowy,233 700 PLN,Gniezno,Wielkopolskie,2016,192 000 km,Diesel,3 000 cm3
Iveco,"70c ...72c ...A8/P Hi Matic, leasing 108%, 48m",295 077 PLN,Gniezno,Wielkopolskie,2019,55 000 km,Diesel,3 000 cm3
Mercedes-Benz,Axor 1824,56 000 PLN,Kępie Zaleszańskie,Podkarpackie,2007,907 750 km,2007,Diesel
MAN,TGX 26.470 *BDF * do zabudowy * 6x2 *izoterma*chłodnia*kontener*,299 800 PLN,Kotlin,Wielkopolskie,2020,470 000 km,Diesel,12 500 cm3
HIAB 422-5 HIPRO  12 TON,,233 577 PLN,Jedlińsk,Mazowieckie,2013,2 000 km,2013,Diesel
MAN,TGS 18.360 HDS Hiab 9 Ton BDF I wł. 2011/12 r. EURO 5 IDEALNY,229 900 PLN,Siemonia,Śląskie,2011,204 000 km,2011,Diesel
MAN,TGX 18.500/ 2019/ EURO 6/ MAŁY PRZEBIEG/ DOSTĘPNE 2 IDENTYCZNE CIĄGNIKI,67 650 EUR,Przemyśl,Podkarpackie,2019,329 000 km,2019,Diesel
Volvo,FH 500*Euro 6*2017*Automatyczna*2 Zbiorniki,67 650 EUR,Przemyśl,Podkarpackie,2017,504 000 km,2017,Diesel
Dźwig,,18 500 PLN,Iłża,Mazowieckie,1996,2 km,1996,Diesel
MAN,TGX 2017 STANDARD - Pierwszy właściciel,33 000 EUR,Pilzno,Podkarpackie,2017,614 281 km,Diesel,12 419 cm3
Scania,440 PDE Mega,109 000 PLN,Tomaszów Mazowiecki,Łódzkie,2013,1 150 000 km,Diesel,13 000 cm3
Iveco,S-WAY - AS440ST/P LNG,83 517 EUR,Pilzno,Podkarpackie,2020,294 000 km,Benzyna+LPG,12 900 cm3
MAN,TGX 500,40 000 EUR,Pilzno,Podkarpackie,2018,568 534 km,Diesel,12 419 cm3
Steyr,1291.280  4x4,66 297 PLN,Mszana Dolna,Małopolskie,1987,482 348 km,1987,Diesel
MAN,TGA,165 900 PLN,Lublin,Lubelskie,2007,560 000 km,2007,Diesel
Mercedes-Benz,Atego 1224,177 735 EUR,Praszka,Opolskie,2023,5 km,Diesel,7 700 cm3
MAN,Nowa zabudowa KH-KIPPER,79 500 PLN,Mniów,Świętokrzyskie,2022,100 km,2022,Diesel
Dźwig,,6 500 PLN,Iłża,Mazowieckie,2008,2 km,Diesel,2 300 cm3
MAN,Tgs 18.400,190 650 PLN,Jarosław,Podkarpackie,2008,765 000 km,Diesel,10 500 cm3
MAN,33.440,242 310 PLN,Jarosław,Podkarpackie,2007,425 000 km,Diesel,10 518 cm3
Iveco,STRALIS HI-WAY / 2017 / euro 6,159 900 PLN,Wołomin,Mazowieckie,2017,421 444 km,2017,Diesel
Mercedes-Benz,Atego 1224,162 360 PLN,Goleniów,Zachodniopomorskie,2013,500 820 km,Diesel,7 698 cm3
MAN,TGX,879 000 PLN,Ostrów Wielkopolski,Wielkopolskie,2022,42 000 km,2022,Diesel
Renault,T,245 385 PLN,Nowa Wieś Wielka,Kujawsko-pomorskie,2018,550 887 km,2018,Diesel
Renault,T,233 085 PLN,Nowa Wieś Wielka,Kujawsko-pomorskie,2017,595 500 km,2017,Diesel
Volvo,FH,12 700 EUR,Chmielów,Podkarpackie,2006,1 500 000 km,Diesel,12 777 cm3
Mercedes-Benz,ACTROS 4155 LS,132 840 EUR,Lwówek Śląski,Dolnośląskie,2007,406 733 km,Diesel,15 928 cm3
Renault,KERAX,282 900 PLN,Mysłakowice,Dolnośląskie,2010,321 000 km,Diesel,10 837 cm3
Renault,KERAX,282 900 PLN,Mysłakowice,Dolnośląskie,2010,439 000 km,Diesel,12 780 cm3
Mercedes-Benz,Actros 2540,82 410 PLN,Słupsk,Pomorskie,1998,996 323 km,Diesel,11 946 cm3
Scania,G410,156 210 PLN,Otwock,Mazowieckie,2015,771 421 km,Diesel,12 742 cm3
Mercedes-Benz,ATEGO 821 L Plandeka 18 europalet + Winda,515 370 PLN,Jarocin,Wielkopolskie,2023,1 km,Diesel,5 100 cm3
Citroën,"Jumper 2,2HDI",29 950 PLN,Węgrów,Mazowieckie,2008,206 340 km,Diesel,2 198 cm3
Mercedes-Benz,Mercedes Actros 1836,40 590 EUR,Jadwisin,Dolnośląskie,2007,254 500 km,2007,Diesel
Scania,R580 6X4,156 000 PLN,Strzegowo,Mazowieckie,2015,1 101 366 km,Diesel,15 607 cm3
Volvo,FH4,260 000 PLN,Bolechowo Osiedle,Wielkopolskie,2018,590 000 km,2018,Diesel
Mercedes-Benz,,79 950 PLN,Jadwisin,Dolnośląskie,1999,163 161 km,1999,Diesel
Scania,"R500 , 6X2 ,",179 000 PLN,Strzegowo,Mazowieckie,2017,1 069 000 km,Diesel,12 742 cm3
Scania,R500  6x2,179 000 PLN,Strzegowo,Mazowieckie,2017,1 091 000 km,Diesel,12 742 cm3
Scania,R500 next generation,209 000 PLN,Strzegowo,Mazowieckie,2016,1 100 000 km,Diesel,12 742 cm3
Mercedes-Benz,AXOR ACTROS // RAMA DO ZABUDOWY // MANUAL + PTO // 2010r Euro-5,69 000 PLN,Domaradzka Kuźnia,Opolskie,2010,401 000 km,Diesel,6 400 cm3
Scania,P420 8X4 tridem euro 5,85 000 PLN,Strzegowo,Mazowieckie,2007,813 000 km,2007,Diesel
Scania,R560  6x2,99 000 PLN,Strzegowo,Mazowieckie,2010,1 200 000 km,Diesel,15 607 cm3
Scania,"P 360 , 6x2",65 000 PLN,Strzegowo,Mazowieckie,2010,313 000 km,Diesel,9 300 cm3
Volvo,FH 460,115 005 EUR,Rybnik,Śląskie,2021,195 000 km,Diesel,12 777 cm3
Volvo,FH4,310 000 PLN,Bolechowo Osiedle,Wielkopolskie,2019,489 000 km,2019,Diesel
Volvo,FMX420,750 300 PLN,Gniezno,Wielkopolskie,2011,285 000 km,Diesel,12 777 cm3
DAF,LF 210 FA,397 290 PLN,Słupsk,Pomorskie,2022,10 km,Diesel,4 500 cm3
Mercedes-Benz,Atego 1624L,510 450 PLN,Słupsk,Pomorskie,2022,10 km,2022,Diesel
Mercedes-Benz,Do drewna KESLA,535 050 PLN,Widawa,Łódzkie,2015,450 000 km,2015,Diesel
Volvo,VOLVO FH4,111 120 EUR,Bolechowo Osiedle,Wielkopolskie,2022,77 000 km,2022,Diesel
Mercedes-Benz,Tourismo,220 170 EUR,Augustów,Podlaskie,2017,255 000 km,2017,Diesel
Volvo,Fh500,215 127 PLN,Koło,Wielkopolskie,2016,748 000 km,Diesel,12 777 cm3
Scania,R410,289 050 PLN,Koło,Wielkopolskie,2017,528 000 km,Diesel,12 742 cm3
Mercedes-Benz,Atego,69 700 PLN,Kasinka Mała,Małopolskie,1999,697 800 km,Diesel,4 249 cm3
MAN,TGS 35.440 MULDA TERMO,436 650 PLN,Gąbin,Mazowieckie,2015,252 000 km,Diesel,11 500 cm3
MAN,TGX 18.480 4X4 ( TGS 4X4) + naczepa schmitz,313 650 PLN,Gąbin,Mazowieckie,2016,424 000 km,Diesel,1 111 cm3
Mercedes-Benz,ACTROS 4141 8X6 MULDA,359 000 PLN,Gąbin,Mazowieckie,2012,440 000 km,2012,Diesel
Mercedes-Benz,AROCS 2148 4x4  wer. budowlana,303 810 PLN,Gąbin,Mazowieckie,2017,399 000 km,2017,Diesel
MAN,TGS 26.540,199 000 PLN,Wolsztyn,Wielkopolskie,2011,778 187 km,Diesel,12 453 cm3
Iveco,35S13,35 000 PLN,Warszawa,Mazowieckie,2012,323 433 km,Diesel,2 287 cm3
Scania,"G420 EURO 5 z adblue automat, alusy, 440 400 480 bardzo lekka, hydraulika OKAZJA niska kabina",75 000 PLN,Chrzanów,Małopolskie,2011,890 000 km,2011,Diesel
MAN,TGX 18.440 LOW DECK XXL,99 900 PLN,Głogówek,Opolskie,2014,771 447 km,Diesel,12 419 cm3
MAN,TGX 18.460 LOW DECK XXL,149 900 PLN,Głogówek,Opolskie,2017,507 200 km,Diesel,12 419 cm3
Volvo,FH 4,196 800 PLN,Mińsk Mazowiecki,Mazowieckie,2016,890 000 km,2016,Diesel
Volvo,Fh500,170 500 PLN,Otwock,Mazowieckie,2015,730 000 km,Diesel,13 000 cm3
Scania,P450CB6X4HHA,306 270 PLN,Szczecinek,Zachodniopomorskie,2017,766 000 km,2017,Diesel
Mercedes-Benz,Econic 2629,83 025 PLN,Ząbki,Mazowieckie,2009,177 000 km,2009,Diesel
Krone,KONTENER BDF 7.45x2.50m ZAMYKANY DRZWIAMI  MOŻLIWOŚĆ TRANSPORT,19 065 PLN,Jedlanka,Mazowieckie,2008,1 000 km,2008,Diesel
Schmitz,5xKONTENER IZOTERMA 7.50m IDEALNY NA GARAŻ MAGAZYN MOŻLIWOŚĆ TRANSPORTU ST.BDB,11 070 PLN,Jedlanka,Mazowieckie,2013,1 000 km,2013,Diesel
Volkswagen,LT 46,21 900 PLN,Sosnowiec,Śląskie,2000,700 000 km,Diesel,2 461 cm3
MAN,TGL 10.180 PODUSZKI TYŁ KLIMA,89 900 PLN,Czapury,Wielkopolskie,2012,375 000 km,Diesel,4 600 cm3
Renault,Master,61 377 PLN,Wojkowice,Dolnośląskie,2015,560 430 km,Diesel,2 300 cm3
Renault,Midlum,56 580 PLN,Miechów,Małopolskie,2005,303 000 km,2005,Diesel
MAN,"TGX 18.470 4x2 BL SA, GX Cab",96 700 EUR,Rawa Mazowiecka,Łódzkie,2022,115 449 km,Diesel,12 419 cm3
Mercedes-Benz,Mediano,69 999 PLN,Łaziska Górne,Śląskie,2006,464 000 km,Diesel,4 249 cm3
Scania,R440,106 395 PLN,Łaziska Górne,Śląskie,2011,1 099 000 km,Diesel,12 740 cm3
DAF,XF 460,177 120 PLN,Poznań,Wielkopolskie,2016,740 000 km,2016,Diesel
Scania,,110 700 PLN,Złotniki Kujawskie,Kujawsko-pomorskie,2011,1 000 000 km,2011,Diesel
MAN,tgx,153 750 PLN,Pogorzela,Wielkopolskie,2016,830 725 km,2016,Diesel
Multicar 4x4x4 KIEFER BOKIMOBIL HY1261B BUCHER HAKOWIEC,,159 000 PLN,Nowa Huta,Świętokrzyskie,2011,47 600 km,Diesel,1 968 cm3
Renault,Gama T X-ROAD 480 E6 Silnik 13litrów z Hydrauliką Wywrotu,178 000 PLN,Nowa Huta,Świętokrzyskie,2016,480 000 km,Diesel,12 777 cm3
Iveco,Eurostar,150 000 PLN,Żywiec,Śląskie,1999,450 000 km,Diesel,10 000 cm3
MAN,TGS 18.480,30 900 EUR,Jastrzębie-Zdrój,Śląskie,2016,580 533 km,Diesel,12 419 cm3
Renault,Kerax 380 + HDS Palfinger,281 670 PLN,Jastrzębie-Zdrój,Śląskie,2011,308 732 km,Diesel,10 837 cm3
MAN,TGM 12.250,145 000 PLN,Skierniewice,Łódzkie,2013,443 000 km,Diesel,6 871 cm3
Iveco,EuroTrakker 6X4,39 000 PLN,Szczecin,Zachodniopomorskie,2002,540 000 km,Diesel,7 796 cm3
MAN,TGX 26.480 6X2 BDF FULL,88 000 PLN,Magnuszew,Mazowieckie,2009,680 000 km,Diesel,12 700 cm3
Mercedes-Benz,Actros 1845 LS 4x2 BigSpace,56 000 EUR,Rawa Mazowiecka,Łódzkie,2019,601 232 km,Diesel,12 809 cm3
Mercedes-Benz,Actros 1845 LS 4x2 BigSpace,56 800 EUR,Rawa Mazowiecka,Łódzkie,2019,562 435 km,Diesel,12 809 cm3
Volvo,"FH 540 4x2 XL Euro 6 RETARDER, RBS",63 600 EUR,Rawa Mazowiecka,Łódzkie,2018,590 521 km,Diesel,12 777 cm3
MAN,TGX,97 170 PLN,Ostrzeszów,Wielkopolskie,2011,1 260 944 km,Diesel,10 518 cm3
Bova,BOVA F13,43 037 PLN,Kutno,Łódzkie,2005,793 980 km,2005,Diesel
Renault,Premium,82 000 PLN,Kamienica,Małopolskie,2011,990 000 km,Diesel,10 837 cm3
Volvo,FH,135 300 PLN,Chełmiec,Małopolskie,2011,1 114 000 km,Diesel,13 000 cm3
DAF,XF 106 510 / MANUAL / RETARDER / ACC / TV / KLIMA POSTOJOWA / 2016 ROK !!,138 000 PLN,Juchnowiec Kościelny,Podlaskie,2016,1 144 107 km,Diesel,12 902 cm3
Mercedes-Benz,ACTROS 2543 6X2 + HMF 1820,255 000 PLN,Magnuszew,Mazowieckie,2014,660 000 km,Diesel,10 677 cm3
Mercedes-Benz,Sprinter 5000kg CHŁODNIA,397 782 PLN,Jarocin,Wielkopolskie,2022,1 km,Diesel,2 000 cm3
Iveco,Stralis 420 ES,92 250 EUR,Radom,Mazowieckie,2008,1 006 000 km,2008,Diesel
Iveco,STRALIS 460 HI-WAY / 2017 / EURO 6,159 900 PLN,Wołomin,Mazowieckie,2017,541 930 km,2017,Diesel
Mercedes-Benz,ACTROS /MEGA/ EURO 6,209 100 PLN,Wołomin,Mazowieckie,2016,285 716 km,2016,Diesel
MAN,TGL 8.220,345 015 PLN,Gdów,Małopolskie,2017,159 000 km,2017,Diesel
MAN,TGA 26.480 6x2 Pusher,69 000 PLN,Nowa Huta,Świętokrzyskie,2007,1 050 000 km,Diesel,12 419 cm3
Renault,Midlum 16.220 DXI  JANCO WUKO Asenizacyjny 7m/3,165 000 PLN,Nowa Huta,Świętokrzyskie,2008,394 000 km,Diesel,4 764 cm3
MAN,TGL12.250 E6 Firana Tył Drzwi  Dach Zsuwany,239 000 PLN,Nowa Huta,Świętokrzyskie,2018,632 000 km,Diesel,6 871 cm3
Mercedes-Benz,LS1845,89 790 EUR,Kostrzyn nad Odrą,Lubuskie,2019,307 200 km,Diesel,12 809 cm3
Mercedes-Benz,atego 1327,239 000 PLN,Tarczyn,Mazowieckie,2018,350 000 km,Diesel,7 654 cm3
Mercedes-Benz,atego,189 900 PLN,Tarczyn,Mazowieckie,2019,130 000 km,Diesel,5 132 cm3
MAN,TGL 12.190,412 050 PLN,Gdów,Małopolskie,2020,35 000 km,Diesel,4 580 cm3
Mercedes-Benz,atego 818,136 000 PLN,Tarczyn,Mazowieckie,2017,312 006 km,Diesel,5 132 cm3
Volvo,FG / MEGA / EURO 6,178 350 PLN,Wołomin,Mazowieckie,2015,764 835 km,2015,Diesel
Renault,Premium,18 250 EUR,Duchnice,Mazowieckie,2013,554 000 km,Diesel,1 837 cm3
Irisbus,Daily Wings,70 000 PLN,Szczerców,Łódzkie,2008,300 000 km,Diesel,3 000 cm3
MAN,TGS  35.400,349 000 PLN,Gnieździska,Świętokrzyskie,2014,210 000 km,Diesel,10 518 cm3
Mercedes-Benz,atego 1624,229 000 PLN,Tarczyn,Mazowieckie,2019,365 407 km,Diesel,7 654 cm3
Iveco,70C17,96 678 PLN,Gorzkowice,Łódzkie,2011,650 000 km,Diesel,3 000 cm3
Mercedes-Benz,ACRTOS/MEGA/EURO 6,153 750 PLN,Wołomin,Mazowieckie,2016,778 780 km,2016,Diesel
DAF,XF 480 SC MIN,44 900 EUR,Rawa Mazowiecka,Łódzkie,2019,546 145 km,Diesel,12 900 cm3
MAN,TGX 18.470 4x2 BLS XXL,232 000 PLN,Strzelin,Dolnośląskie,2019,440 881 km,Diesel,12 419 cm3
DAF,XF105,259 000 PLN,Wolbrom,Małopolskie,2021,198 000 km,Diesel,12 902 cm3
Volvo,fh13,71 340 PLN,Janikowo,Kujawsko-pomorskie,2007,1 672 000 km,2007,Diesel
Volvo,FH 460 Globetrotter Hakowiec Kipper Meiller,179 000 PLN,Nowa Huta,Świętokrzyskie,2012,843 000 km,Diesel,12 777 cm3
Renault,Zestaw Gama T 480 High / Krone Firana Mega,274 000 PLN,Nowa Huta,Świętokrzyskie,2017,599 000 km,Diesel,12 777 cm3
Scania,R450A4X2NA,79 900 EUR,Nadarzyn,Mazowieckie,2020,394 456 km,Diesel,12 742 cm3
Renault,Premium 180.240DXI długość Skrzyni-6.820cm + HDS TEREX TLC 92.2,99 000 PLN,Nowa Huta,Świętokrzyskie,2008,238 000 km,Diesel,7 146 cm3
MAN,TGX 18.480 STANDARD XLX EURO 6 Automat,129 000 PLN,Nowa Huta,Świętokrzyskie,2015,850 000 km,Diesel,12 419 cm3
DAF,CF370 FA,139 999 PLN,Dąbrowa Górnicza,Śląskie,2015,596 610 km,Diesel,10 837 cm3
MAN,TGA 26.310 Autocysterna z Dystrybucją,129 000 PLN,Nowa Huta,Świętokrzyskie,2007,841 000 km,Diesel,11 967 cm3
Mercedes-Benz,815 POMOC DROGOWA,32 000 PLN,Starogard Gdański,Pomorskie,1999,650 000 km,1999,Diesel
Terberg,,135 500 PLN,Kurozwęki,Świętokrzyskie,2006,10 000 km,2006,Diesel
Renault,Premium,43 050 PLN,Morawica,Świętokrzyskie,2007,1 029 599 km,Diesel,10 837 cm3
DAF,XF450.460 SUPER + Naczepa FIRANKA KAESSBOHRER MEGA,153 000 PLN,Kurozwęki,Świętokrzyskie,2012,1 160 000 km,Diesel,12 900 cm3
DAF,XF450.460 SUPER SPACE CAB,79 500 PLN,Kurozwęki,Świętokrzyskie,2012,1 163 900 km,2012,Diesel
Nissan,Cabstar,56 000 PLN,Kosów Lacki,Mazowieckie,2001,99 281 km,2001,Diesel
MAN,26.440,199 260 PLN,Warszawa,Mazowieckie,2007,673 534 km,2007,Diesel
MAN,15.290,246 000 PLN,Zduńska Wola,Łódzkie,2019,820 000 km,Diesel,6 700 cm3
Mercedes-Benz,Actros,73 000 PLN,Goleniów,Zachodniopomorskie,2013,990 000 km,2013,Diesel
MAN,TGA 8x4-360KM,139 000 PLN,Bodzentyn,Świętokrzyskie,2006,355 000 km,2006,Diesel
Renault,"Mascott 3,0 Kiper 3-stronny",63 500 PLN,Łagów,Świętokrzyskie,2007,290 000 km,Diesel,3 000 cm3
MAN,TGX 440,73 677 PLN,Dąbrowa Górnicza,Śląskie,2009,1 100 000 km,2009,Diesel
DAF,XF 460,119 000 PLN,Starogard Gdański,Pomorskie,2014,788 000 km,2014,Diesel
MAN,TGL 12-250,98 000 PLN,Kiernozia,Łódzkie,2016,888 000 km,2016,Diesel
Volvo,FH 500,326 626 PLN,Sosnowiec,Śląskie,2017,567 751 km,2017,Diesel
DAF,XF 106.440,34 750 EUR,Duchnice,Mazowieckie,2016,399 000 km,Diesel,10 837 cm3
Chevrolet Winnebago Vectra,,159 000 PLN,Stalowa Wola,Podkarpackie,1994,35 000 km,Benzyna,7 400 cm3
Mercedes-Benz,Actros 1845 LS 4x2 BigSpace PC,94 500 EUR,Rawa Mazowiecka,Łódzkie,2022,139 309 km,Diesel,12 800 cm3
Mercedes-Benz,Actros 1845 LS 4x2 BigSpace PC,94 300 EUR,Rawa Mazowiecka,Łódzkie,2022,143 618 km,Diesel,12 800 cm3
Mercedes-Benz,Actros 3541 Mp3 Betonomieszarka LIEBHERR ! 2014 Model ! 3 pedals / Baltt-Blatt/ TOP !,285 000 PLN,Nowy Sącz,Małopolskie,2013,226 000 km,2013,Diesel
Renault,T480,161 000 PLN,Strzegowo,Mazowieckie,2017,694 270 km,2017,Diesel
Mercedes-Benz,1848,141 000 PLN,Strzegowo,Mazowieckie,2015,785 648 km,2015,Diesel
MAN,ME 280 B,15 000 PLN,Gnieździska,Świętokrzyskie,2002,700 000 km,2002,Diesel
Volvo,FH 460,156 000 PLN,Strzegowo,Mazowieckie,2014,846 000 km,2014,Diesel
Scania,R450,185 000 PLN,Strzegowo,Mazowieckie,2017,735 500 km,2017,Diesel
DAF,XF 460,307 500 PLN,Radzymin,Mazowieckie,2016,318 000 km,Diesel,12 902 cm3
Iveco,Daily 4x4 DOKA 7 osób brygadówka OFF ROAD zabudowa warsztatowa KAMPER camper,244 770 PLN,Miroszowice,Dolnośląskie,2013,132 700 km,Diesel,3 000 cm3
Volvo,Fh13,119 000 PLN,Kłoczew,Lubelskie,2012,1 010 000 km,2012,Diesel
MAN,TGX,57 810 EUR,Kamień Krajeński,Kujawsko-pomorskie,2018,460 237 km,Diesel,12 419 cm3
Renault,GAMA T480 / SPROWADZONA Z FRANCJI/ EURO 6 / 2 ZBIORNIKI PALIWA / SILNIK 13 L / STANDARD,42 000 EUR,Bodzentyn,Świętokrzyskie,2017,498 000 km,Diesel,12 777 cm3
Iveco,DAILY 50J17 / SPROWADZONE Z FRANCJI / MANUAL / KLIMATYZACJA / WINDA DLA OSÓB NIEPEŁNOSPRAWNYCH / EURO 5,85 000 PLN,Bodzentyn,Świętokrzyskie,2011,418 000 km,Diesel,2 998 cm3
Irisbus,RECREO / KAROSA / SPROWADZONA Z FRANCJI / KLIMATYZACJA / MANUAL,60 270 PLN,Bodzentyn,Świętokrzyskie,2004,443 000 km,Diesel,7 790 cm3
Mercedes-Benz,ATEGO 1218 / Żuraw/ Wywrotka 3 Stronna/,140 000 PLN,Radomsko,Łódzkie,2009,300 000 km,Diesel,4 250 cm3
DAF,XF-460FT,97 908 PLN,Białystok,Podlaskie,2014,750 000 km,Diesel,12 982 cm3
Volvo,fh 13 460 klima retarder hydraulika,89 000 PLN,Kościerzyna,Pomorskie,2010,1 150 002 km,Diesel,12 000 cm3
MAN,TGS 26.400,307 500 PLN,Iława,Warmińsko-mazurskie,2009,649 380 km,Diesel,10 518 cm3
MAN,Bova FUTURA FLD / SPROWADZONA Z FRANCJI/ WINDA DLA OSÓB NIEPEŁNOSPRAWNYCH / UAL  / EURO 5 / 232 000 KM,158 000 PLN,Bodzentyn,Świętokrzyskie,2009,232 000 km,2009,Diesel
MAN,18.440,97 000 PLN,Konopiska,Śląskie,2014,975 000 km,Diesel,12 419 cm3
MAN,Tgx,124 900 PLN,Nowe Proboszczewice,Mazowieckie,2016,880 000 km,2016,Diesel
Scania,R420,101 844 PLN,Stanin,Lubelskie,2011,1 380 000 km,2011,Diesel
DAF,XF 106.460,114 390 PLN,Warszawa,Mazowieckie,2014,685 000 km,Diesel,12 902 cm3
Scania,P420,93 480 PLN,Tomaszów Mazowiecki,Łódzkie,2010,1 327 122 km,2010,Diesel
Mercedes-Benz,Antos,244 768 PLN,Poznań,Wielkopolskie,2018,549 000 km,Diesel,10 700 cm3
Renault,T440 * 13litrowa * Hydraulika * Mały przebieg * Blokada,169 000 PLN,Michałów-Reginów,Mazowieckie,2017,469 000 km,Diesel,12 800 cm3
Iveco,Stralis 460 E6,725 700 PLN,Radom,Mazowieckie,2016,714 000 km,2016,Diesel
Mercedes-Benz,Atego 1218 EEV,13 900 EUR,Jastrzębie-Zdrój,Śląskie,2011,298 932 km,Diesel,4 249 cm3
Scania,R410,183 270 PLN,Pabianice,Łódzkie,2016,914 370 km,Diesel,12 742 cm3
Citroën,Jumper Y,17 500 PLN,Śmigiel,Wielkopolskie,2008,384 000 km,Diesel,2 198 cm3
Volvo,FH16 6x4,202 950 PLN,Radom,Mazowieckie,2007,419 000 km,Diesel,16 120 cm3
MAN,TGX 18.480 XXL RETARDER OKAZJA,139 000 PLN,Daleszyce,Świętokrzyskie,2016,750 000 km,Diesel,12 419 cm3
Volvo,FH16 750KM,221 400 PLN,Nowogród Bobrzański,Lubuskie,2012,1 600 000 km,2012,Diesel
MAN,TGX,202 950 PLN,Wrocław,Dolnośląskie,2009,897 412 km,2009,Diesel
Iveco,Eurotech,108 900 PLN,Zawiercie,Śląskie,Niski przebieg,2000,9 500 cm3,96 300 km
DAF,XF 480,155 000 PLN,Strawczyn,Świętokrzyskie,2018,890 000 km,Diesel,13 000 cm3
DAF,XF105.460 / EURO 5 / 2012r. / Automat / Świeżo sprowadzony,104 200 PLN,Medynia Głogowska,Podkarpackie,2012,983 412 km,2012,Diesel
MAN,TGL02,55 000 PLN,Łodygowice,Śląskie,2009,402 700 km,Diesel,4 600 cm3
Mercedes-Benz,Actros 1845 LS 4x2 BigSpace PC,96 200 EUR,Rawa Mazowiecka,Łódzkie,2022,91 633 km,Diesel,12 800 cm3
DAF,CF,42 500 PLN,Chocianowice,Opolskie,2007,457 230 km,2007,Diesel
